node	r(thre.)	count
59	0.960000	60
60	0.960000	61
61	0.960000	62
62	0.960000	63
63	0.960000	64

0	0.970000	1
1	0.970000	2
2	0.970000	3
3	0.970000	4
4	0.970000	5
5	0.970000	6
6	0.970000	7
7	0.970000	8
8	0.970000	9
9	0.970000	10
10	0.970000	11
11	0.970000	12
12	0.970000	13
13	0.970000	14
14	0.970000	15
15	0.970000	16
16	0.970000	17
17	0.970000	18
18	0.970000	19
19	0.970000	20
20	0.970000	21
21	0.970000	22
22	0.970000	23
23	0.970000	24
24	0.970000	25
25	0.970000	26
26	0.970000	27
27	0.970000	28
28	0.970000	29
29	0.970000	30
30	0.970000	31
31	0.970000	32
32	0.970000	33
33	0.970000	34
34	0.970000	35
35	0.970000	36
36	0.970000	37
37	0.970000	38
38	0.970000	39
39	0.970000	40
40	0.970000	41
41	0.970000	42
42	0.970000	43
43	0.970000	44
44	0.970000	45
45	0.970000	46
46	0.970000	47
47	0.970000	48
48	0.970000	49
49	0.970000	50
50	0.970000	51
51	0.970000	52
52	0.970000	53
53	0.970000	54
54	0.970000	55
55	0.970000	56
56	0.970000	57
57	0.970000	58
58	0.970000	59
59	0.970000	60
60	0.970000	61
61	0.970000	62
62	0.970000	63
63	0.970000	64

0	0.980000	1
1	0.980000	2
2	0.980000	3
3	0.980000	4
4	0.980000	5
5	0.980000	6
6	0.980000	7
7	0.980000	8
8	0.980000	9
9	0.980000	10
10	0.980000	11
11	0.980000	12
12	0.980000	13
13	0.980000	14
14	0.980000	15
15	0.980000	16
16	0.980000	17
17	0.980000	18
18	0.980000	19
19	0.980000	20
20	0.980000	21
21	0.980000	22
22	0.980000	23
23	0.980000	24
24	0.980000	25
25	0.980000	26
26	0.980000	27
27	0.980000	28
28	0.980000	29
29	0.980000	30
30	0.980000	31
31	0.980000	32
32	0.980000	33
33	0.980000	34
34	0.980000	35
35	0.980000	36
36	0.980000	37
37	0.980000	38
38	0.980000	39
39	0.980000	40
40	0.980000	41
41	0.980000	42
42	0.980000	43
43	0.980000	44
44	0.980000	45
45	0.980000	46
46	0.980000	47
47	0.980000	48
48	0.980000	49
49	0.980000	50
50	0.980000	51
51	0.980000	52
52	0.980000	53
53	0.980000	54
54	0.980000	55
55	0.980000	56
56	0.980000	57
57	0.980000	58
58	0.980000	59
59	0.980000	60
60	0.980000	61
61	0.980000	62
62	0.980000	63
63	0.980000	64

0	0.990000	1
1	0.990000	2
2	0.990000	3
3	0.990000	4
4	0.990000	5
5	0.990000	6
6	0.990000	7
7	0.990000	8
8	0.990000	9
9	0.990000	10
10	0.990000	11
11	0.990000	12
12	0.990000	13
13	0.990000	14
14	0.990000	15
15	0.990000	16
16	0.990000	17
17	0.990000	18
18	0.990000	19
19	0.990000	20
20	0.990000	21
21	0.990000	22
22	0.990000	23
23	0.990000	24
24	0.990000	25
25	0.990000	26
26	0.990000	27
27	0.990000	28
28	0.990000	29
29	0.990000	30
30	0.990000	31
31	0.990000	32
32	0.990000	33
33	0.990000	34
34	0.990000	35
35	0.990000	36
36	0.990000	37
37	0.990000	38
38	0.990000	39
39	0.990000	40
40	0.990000	41
41	0.990000	42
42	0.990000	43
43	0.990000	44
44	0.990000	45
45	0.990000	46
46	0.990000	47
47	0.990000	48
48	0.990000	49
49	0.990000	50
50	0.990000	51
51	0.990000	52
52	0.990000	53
53	0.990000	54
54	0.990000	55
55	0.990000	56
56	0.990000	57
57	0.990000	58
58	0.990000	59
59	0.990000	60
60	0.990000	61
61	0.990000	62
62	0.990000	63
63	0.990000	64

0	1.000000	1
1	1.000000	2
2	1.000000	3
3	1.000000	4
4	1.000000	5
5	1.000000	6
6	1.000000	7
7	1.000000	8
8	1.000000	9
9	1.000000	10
10	1.000000	11
11	1.000000	12
12	1.000000	13
13	1.000000	14
14	1.000000	15
15	1.000000	16
16	1.000000	17
17	1.000000	18
18	1.000000	19
19	1.000000	20
20	1.000000	21
21	1.000000	22
22	1.000000	23
23	1.000000	24
24	1.000000	25
25	1.000000	26
26	1.000000	27
27	1.000000	28
28	1.000000	29
29	1.000000	30
30	1.000000	31
31	1.000000	32
32	1.000000	33
33	1.000000	34
34	1.000000	35
35	1.000000	36
36	1.000000	37
37	1.000000	38
38	1.000000	39
39	1.000000	40
40	1.000000	41
41	1.000000	42
42	1.000000	43
43	1.000000	44
44	1.000000	45
45	1.000000	46
46	1.000000	47
47	1.000000	48
48	1.000000	49
49	1.000000	50
50	1.000000	51
51	1.000000	52
52	1.000000	53
53	1.000000	54
54	1.000000	55
55	1.000000	56
56	1.000000	57
57	1.000000	58
58	1.000000	59
59	1.000000	60
60	1.000000	61
61	1.000000	62
62	1.000000	63
63	1.000000	64

